module_id	family_id
M87021	53638
M87022	53639
M87023	53640
M87024	53641
M87025	53642
M87026	53643
M87028	53644
M8703	8990
M87030	8990
M87033	53645
M87038	53646
M87043	53647
M87044	53648
M87045	53649
M87051	53650
M87052	53651
M87053	53652
M87054	53653
M87055	53654
M87057	53575
M87059	53576
M8706	53577
M87061	53578
M87062	53579
M87063	53580
M87064	2267
M87067	53581
M87068	2267
M8707	53582
M87072	53583
M87074	53584
M87076	53585
M87078	53586
M8708	2267
M87081	53587
M87083	53588
M87085	53589
M87087	2268
M87088	8983
M8709	8984
M87091	53590
M87098	53591
M87103	53592
M87105	53593
M87108	2268
M8711	53594
M87112	53863
M87116	8985
M87118	53595
M87120	53596
M87121	53597
M87134	53874
M87135	53875
M87136	53598
M87139	53599
M8714	2269
M87140	53600
M87141	53601
M87142	8985
M87144	53864
M87148	53602
M87149	53603
M87152	2269
M87155	8983
M87158	53604
M87159	53605
M87160	53606
M8717	53607
M87174	53608
M87176	53877
M87178	53609
M87181	2268
M87182	53951
M87185	2269
M8719	8984
M87192	53610
M87193	53611
M87194	53612
M87197	53613
M872	53614
M87203	8974
M87204	8975
M87205	8976
M87207	53544
M87208	8974
M8721	488
M87214	53545
M87215	488
M87216	8977
M87221	53546
M87224	8978
M87225	53547
M87227	53548
M87228	488
M87229	53549
M8723	8976
M87230	53550
M87231	53551
M87232	53552
M87234	488
M87237	53553
M87239	2263
M8724	8979
M87244	2263
M87247	53554
M87248	8980
M87250	8981
M87256	53555
M87258	8981
M8726	8980
M87260	53556
M87262	8978
M87266	8979
M87269	53557
M87271	8977
M87276	53558
M87278	2263
M87279	8975
M8728	488
M87282	963
M87285	2264
M87287	2265
M87288	2264
M87289	2266
M87291	17
M87292	53559
M87293	49
M87299	53560
M873	58
M87301	17
M87302	2265
M87305	53561
M87307	53562
M87309	2264
M87311	53878
M87312	0
M87315	49
M8732	49
M87322	963
M87323	9066
M87325	2265
M87327	17
M87328	17
M8733	53563
M87331	17
M87334	8982
M87335	2266
M87337	0
M87339	53952
M8734	53564
M87344	9067
M87346	0
M87351	53565
M87358	2266
M8736	53566
M87362	58
M87363	9041
M87365	9067
M87368	53567
M87369	53568
M8737	17
M87374	963
M87375	49
M87377	49
M8738	53569
M87381	53854
M87383	53570
M87384	53571
M8739	53572
M87390	17
M87392	17
M87393	53573
M87395	963
M87397	49
M874	8982
M8740	49
M87400	53574
M87401	17
M87402	53505
M87419	53506
M8742	53507
M87423	53508
M87424	8969
M87425	17
M87426	17
M87430	17
M87431	17
M87432	58
M87435	53509
M87436	53510
M87437	8970
M87438	58
M87439	58
M8744	53511
M87442	8970
M87446	8969
M87448	53512
M87452	53513
M87454	53514
M87458	9066
M87459	58
M8746	53515
M87460	9041
M87466	53516
M87468	53517
M87470	17
M87473	53518
M87475	53519
M8748	17
M87485	49
M87487	49
M8749	58
M87495	17
M87497	58
M87498	58
M875	58
M87500	8971
M87505	53520
M87506	2261
M87507	2261
M87509	8972
M8751	8971
M87512	53521
M87515	53879
M87516	53522
M87519	2261
M87530	9034
M87532	53523
M87534	8972
M87536	53524
M87538	8973
M87539	53525
M87542	53526
M87543	53527
M87545	2262
M87553	9034
M87558	53528
M8756	53529
M87565	53530
M87567	2262
M8757	53531
M87570	53532
M87576	53533
M8758	53842
M87582	53534
M87583	8973
M87585	53535
M87589	53843
M87591	53536
M87597	53537
M87598	2262
M876	53538
M8760	53539
M87601	8427
M87604	53540
M87608	53541
M87609	2286
M87613	53542
M87616	53543
M87619	2258
M87620	53472
M87623	8959
M87634	2259
M87635	2260
M87639	53855
M8764	9073
M8765	8960
M87651	53844
M87652	8961
M87653	8962
M87654	53473
M87656	53474
M87658	8959
M8766	9073
M87662	53475
M87668	53476
M87675	53477
M87677	53478
M87678	53479
M87686	2286
M87688	53480
M87689	2260
M87690	9042
M87691	2258
M87692	53481
M87694	2259
M877	8960
M8770	53482
M87704	53483
M87709	2286
M8771	53484
M87710	8963
M87716	53485
M87719	8964
M8772	9042
M87723	2258
M87726	2259
M87728	8962
M87729	8964
M87731	8961
M87733	53486
M87734	53487
M87735	2260
M87739	8963
M8774	53488
M87740	53489
M87741	53490
M87749	53491
M8775	53492
M87750	53493
M87751	53494
M87754	8965
M87755	53495
M87757	9047
M8777	2295
M87772	53496
M87774	8966
M87776	8967
M87777	53497
M87778	2295
M8778	8966
M87782	53498
M87785	8968
M87789	53499
M87790	53500
M87791	8968
M87793	8967
M87797	8965
M878	9047
M8780	53501
M87800	53502
M87803	53503
M87806	2295
M87807	53504
M87808	53434
M8781	8953
M87818	53435
M87819	8954
M8782	53436
M87820	961
M87822	53437
M87824	53438
M8783	961
M87835	961
M87839	8953
M8784	53439
M87844	53440
M87845	53441
M87846	53442
M87849	53443
M87855	961
M87856	53444
M87858	53445
M87859	53446
M87862	53447
M87863	53880
M87867	53448
M8787	53449
M87874	53450
M87877	8954
M87879	967
M87881	53451
M87882	2287
M87883	2287
M87884	967
M87886	53452
M87895	53845
M87897	53453
M879	53454
M8790	8955
M87902	967
M87903	53856
M87906	8956
M87908	2287
M87909	53455
M87910	9053
M87911	967
M87912	8956
M87914	53456
M87919	53457
M8792	962
M87924	8955
M87928	53458
M8793	53459
M87930	53460
M87933	53881
M87936	53461
M87947	53462
M87948	9053
M87949	962
M87951	53463
M8796	962
M87960	53882
M87965	53464
M8797	53465
M8798	53466
M87981	53467
M87983	962
M87986	8957
M87987	53468
M87991	8957
M87993	8958
M87994	8958
M87995	2296
M88	53469
M880	53470
M88002	53471
M88006	53407
M88007	53408
M88008	2255
M88011	53409
M88012	8940
M88015	8941
M88016	53410
M8802	53411
M88022	8942
M88023	959
M88026	2256
M88030	2256
M88032	53412
M88035	8943
M88036	53413
M88041	53414
M88042	53415
M88043	487
M88048	2296
M88054	8944
M88057	487
M88058	959
M88059	2257
M8806	2255
M88062	2257
M88065	53416
M8807	8942
M88071	8945
M88075	53417
M88081	8946
M88083	960
M88085	8947
M88087	53418
M88094	8946
M88099	959
M881	8944
M88103	53419
M88104	487
M88106	8948
M8811	53420
M88111	8943
M88116	53421
M88120	487
M88122	8947
M88123	2257
M88125	960
M88126	2256
M88129	53422
M88131	8948
M88135	960
M88137	8945
M88140	8941
M88141	2296
M88143	8940
M88144	53423
M88146	959
M88147	960
M88148	487
M88149	53424
M8815	2255
M88150	8949
M88152	8949
M88156	53846
M8816	53425
M88160	53426
M88162	53427
M88163	53428
M88169	53429
M8817	8950
M88170	8950
M88171	8951
M88172	53430
M88176	8952
M88177	8951
M8818	8952
M88184	53431
M88186	53432
M88189	53433
M88192	53377
M88193	53378
M88194	8931
M88195	486
M88197	53379
M8820	53380
M88201	8931
M88203	53381
M88207	53382
M88208	53383
M88213	486
M88220	53384
M88226	957
M88227	53385
M88228	53847
M88229	486
M8823	957
M88230	8932
M88232	53386
M88233	486
M88236	53387
M88240	486
M88243	8932
M88244	53388
M88245	957
M88249	53389
M88250	957
M88251	53390
M88253	2252
M88254	8933
M88255	53391
M88257	53392
M88265	53393
M88270	958
M88271	53394
M88273	958
M88274	2252
M88276	53395
M88277	958
M88285	2253
M88288	2252
M88290	53396
M88295	53397
M883	2254
M88301	8934
M88302	53398
M88304	8935
M88307	8933
M88314	2253
M88317	2254
M88318	8934
M88320	53399
M88321	2253
M88323	53400
M88326	8936
M88330	53401
M88331	8937
M88334	8936
M88336	51178
M88342	53402
M88345	53403
M88347	53883
M88359	8938
M88361	8939
M88366	53848
M8837	2254
M88375	8935
M88376	53404
M88378	8938
M88379	8939
M8838	53857
M88381	53405
M88387	8937
M8839	958
M88390	53406
M88391	53344
M88392	53345
M884	53346
M88403	53347
M8841	53348
M88410	53349
M88412	53350
M88415	485
M88417	53351
M88420	53352
M88422	8921
M88425	485
M88431	8922
M88437	485
M8844	53353
M88441	8923
M88445	485
M88454	8921
M88456	53354
M88459	485
M88462	8924
M88463	8924
M8847	53355
M88470	53356
M88471	8925
M88473	53357
M88474	8925
M88479	8926
M8848	8926
M88480	53358
M88481	8922
M88482	53359
M88483	53360
M88485	53361
M8849	8923
M88490	118
M88491	8927
M88492	968
M88497	2288
M88499	2289
M885	53362
M8850	53363
M88501	118
M88505	8928
M88507	53364
M88512	9054
M88516	2251
M8852	53365
M88521	53366
M88523	53367
M88524	969
M88531	53368
M88535	9048
M88536	53884
M88537	9055
M88538	2288
M8854	968
M88540	2251
M88543	53369
M88547	2289
M88549	491
M8855	968
M88552	118
M88556	53885
M88557	9048
M88568	53370
M88570	118
M88572	8929
M88573	53371
M88575	8930
M88578	8929
M8858	53372
M88585	53886
M88586	2289
M88587	53373
M88588	53374
M8859	969
M88597	968
M88598	118
M88599	118
M8860	8928
M88607	8927
M88611	53375
M88615	8930
M88618	2251
M88619	53376
M88620	118
M88621	53309
M88622	8915
M88623	53310
M88627	53311
M88628	118
M8863	53312
M88637	53313
M88638	969
M88639	8915
M8864	53314
M88640	969
M88643	2288
M88645	491
M88648	53315
M8865	53316
M88654	53317
M88655	491
M88657	9054
M8866	9074
M88661	53318
M88662	53319
M88664	9074
M88673	53320
M88674	53321
M88683	53322
M88686	53323
M88690	8916
M88691	53324
M88693	53325
M88695	8917
M88696	8916
M8870	8918
M88700	53326
M88701	53327
M88702	53858
M88704	53328
M88719	53329
M88722	8918
M88723	53330
M88725	53331
M88727	2248
M88729	8919
M88732	8919
M88733	53332
M8874	2248
M88740	53333
M88741	2248
M88742	53334
M88743	8917
M88744	53335
M8875	2249
M88754	2249
M88757	2250
M88763	53336
M88769	2250
M88770	2249
M88775	2250
M88779	53337
M8878	8920
M88780	956
M88781	53338
M88782	956
M88787	53339
M88789	53340
M8879	956
M88791	53341
M88799	956
M888	8920
M88801	53342
M88802	53343
M88803	8905
M88808	955
M88811	8906
M88816	2246
M88820	955
M88824	53280
M88825	53281
M8883	8906
M88836	955
M88843	53282
M88844	8907
M88848	2246
M88849	8905
M88851	8907
M88862	53283
M88866	955
M88869	53284
M88874	53285
M88875	8908
M88877	2246
M88881	8908
M88882	53286
M88883	2137
M88885	8909
M88891	53287
M88893	8909
M88894	53288
M88895	8910
M88897	8911
M88898	53289
M88899	51179
M8890	53290
M88900	53291
M88901	51180
M88904	53292
M88912	2247
M88914	53293
M88915	53294
M88918	9035
M88922	8912
M88923	9035
M88924	2247
M88925	8910
M88926	8912
M8893	8911
M88933	53295
M88934	2247
M88936	53296
M88937	53297
M88940	53298
M88941	53887
M88943	53299
M88944	53300
M88945	53301
M88946	8913
M88947	53849
M88948	53302
M8895	53303
M88952	8914
M88953	8914
M88957	53888
M88960	53304
M88961	53305
M88962	53306
M88979	8913
M88980	53307
M88987	53308
M8899	53246
M88991	53247
M89	2245
M890	53248
M8900	8899
M89002	53850
M89010	53249
M89015	53250
M89017	53251
M89025	53252
M89026	53253
M89027	53254
M89029	53255
M89033	2245
M89035	53256
M8904	53257
M89041	53258
M89044	53259
M89045	53260
M89048	53261
M89049	53262
M8905	8899
M89050	53263
M89056	53264
M89057	2245
M89058	53265
M89059	53266
M8906	53267
M89060	53268
M89063	53269
M89066	53270
M89069	8900
M89073	116
M89075	53271
M89083	50
M89084	116
M89086	116
M89089	116
M8909	116
M89092	53272
M89093	8901
M89094	53273
M89095	8902
M89096	8903
M891	8902
M8910	50
M89106	8904
M89107	50
M89109	8901
M89111	116
M89113	116
M89114	50
M89117	50
M89118	8900
M89119	116
M89124	53274
M89125	50
M89129	8903
M89131	9049
M89135	53275
M89137	8904
M89138	9055
M89142	50
M89150	53276
M89152	53277
M89154	53278
M89156	53279
M89157	53210
M89160	53211
M89162	53212
M89163	53213
M89165	53214
M89170	53215
M89175	53216
M89189	9049
M89191	53217
M89198	50
M89199	50
M8920	50
M89200	2244
M89205	53218
M89206	53219
M89209	53902
M8921	8895
M89210	2244
M89213	2244
M89217	8896
M89220	53220
M89221	8897
M89222	53221
M89223	53222
M89224	53223
M89225	53224
M89227	53225
M89231	53226
M8924	53227
M89248	8897
M89257	53859
M89258	53228
M8926	53229
M89264	53230
M89266	53231
M8927	8896
M89270	53232
M89276	53233
M89279	53234
M8928	8895
M89283	53235
M89284	53236
M89285	53237
M89288	53238
M89289	8898
M8929	53239
M89290	53240
M89291	53889
M89293	8898
M89294	53241
M89295	8643
M89296	53242
M89297	53243
M89298	53244
M89299	53245
M8930	53182
M89305	53183
M8931	53184
M89313	8884
M89315	2243
M8932	53185
M89325	8885
M89328	53186
M8933	8886
M89334	8887
M8934	53187
M89347	8888
M8935	53188
M89350	53189
M89353	53190
M89354	8889
M89355	53191
M89356	53192
M89362	53193
M8937	53194
M89383	53195
M89384	8887
M89385	8890
M8939	53196
M89391	53197
M8940	53198
M89401	954
M89402	2243
M89403	8891
M89405	954
M8941	9056
M89410	8890
M89417	8884
M89419	954
M89420	2243
M89421	8885
M89422	53199
M89423	8892
M89424	954
M89426	8643
M89428	8892
M89429	8886
M8943	8889
M89430	53200
M89437	8893
M89438	8893
M8944	8891
M89441	53201
M8945	8888
M89450	53202
M89453	53203
M89458	8894
M8946	53204
M89461	53205
M89463	53206
M89465	8894
M89466	53207
M89467	53208
M89469	53209
M89470	952
M89472	952
M89478	53152
M89481	53153
M89482	53154
M89484	8879
M89485	53155
M89486	952
M89489	53156
M8949	53157
M89490	8879
M89491	53158
M89493	53159
M895	2241
M8950	2242
M89506	2241
M8951	2242
M89510	53160
M89512	8880
M89513	8880
M89518	53161
M8952	53162
M89525	53163
M89526	2242
M89531	2241
M89532	952
M89534	53164
M89535	53165
M89540	8881
M89543	8881
M89544	484
M89545	284
M89546	53890
M8955	53166
M89551	953
M8956	8882
M89568	53167
M89569	8883
M8957	484
M89570	284
M89571	8882
M89572	484
M89577	484
M8958	53168
M89582	2283
M89584	8428
M89585	284
M89587	53169
M8959	53170
M89598	53171
M89599	484
M8960	8883
M89600	9050
M89601	284
M89602	53172
M89605	53173
M89608	53174
M89610	9050
M89618	53175
M89619	53176
M8962	284
M89622	53177
M89623	53178
M89624	53179
M8963	953
M89633	53180
M89635	953
M89636	9036
M8964	953
M89641	53181
M89642	53891
M89643	950
M89646	8874
M8965	2238
M89652	2239
M89656	2239
M89658	2283
M89663	9036
M89664	53123
M89665	53124
M89668	8875
M8967	284
M89670	8874
M89672	53125
M89674	2239
M89675	53126
M89677	8875
M8968	53127
M89681	53128
M89682	950
M89683	53129
M89684	53130
M89686	53131
M89687	2238
M89689	53132
M89692	2238
M89693	53133
M89696	950
M89698	53134
M897	950
M89705	53135
M89711	8876
M89712	53136
M89714	8876
M89715	53137
M89717	951
M89719	951
M89720	951
M89734	951
M8974	53138
M89740	53139
M89741	53140
M89744	483
M89745	8877
M8975	9075
M89750	483
M89755	53141
M89756	2240
M89757	50
M89759	2240
M89766	8878
M89767	53142
M89772	53143
M89773	483
M89776	8878
M89781	483
M89793	2240
M89794	492
M898	53144
M8980	8877
M89802	53145
M89805	53146
M89807	53147
M89808	9075
M89809	53148
M89811	483
M89812	492
M89815	53149
M89816	53150
M89818	53151
M8982	8867
M89821	9076
M89828	53906
M8983	53091
M89830	8868
M89834	492
M89839	8869
M8984	53092
M89843	53093
M8985	8870
M89851	8867
M89852	8869
M89858	8868
M89861	53094
M8987	53095
M89870	53096
M89873	492
M89874	53097
M89879	9077
M8988	8870
M89880	53953
M89891	53098
M89892	9077
M89904	53099
M89906	53100
M89907	9076
M89911	492
M89912	53917
M89916	53101
M89918	482
M8992	53102
M89925	53103
M89926	53104
M89927	8871
M89929	53105
M8993	53106
M89931	53107
M89932	53108
M89934	53109
M89935	8872
M89937	53110
M89940	53111
M89942	8873
M89943	53112
M89945	53113
M89950	53114
M89951	8871
M89952	482
M89953	8872
M89962	482
M89966	53115
M89967	482
M89968	53116
M89969	53117
M89970	53118
M89971	53918
M89974	53119
M89977	482
M8998	53120
M89983	8873
M89986	53121
M89990	53122
M89992	53062
M89996	53063
M89997	53064
M9	9037
M90	2290
M900	2235
M90007	53065
M90015	53066
M90017	2235
M90019	8860
M9002	2236
M90027	8861
M90031	8862
M90032	481
M90033	53067
M90034	53068
M90036	53069
M9004	53070
M90042	53071
M90043	2290
M90044	8863
M9005	481
M90051	53072
M90055	8864
M90057	53073
M90065	8864
M90066	8865
M90072	8860
M90074	8865
M90077	8862
M90078	481
M90079	9037
M90080	8863
M90081	53074
M9009	8866
M90096	2236
M90097	53075
M90098	2235
M90099	481
M901	2236
M9010	53076
M90100	2290
M90101	8861
M90102	8866
M90103	53077
M90104	481
M90105	53078
M90108	53079
M90109	2237
M9011	53909
M90110	53080
M90111	53081
M90112	2237
M90117	53082
M9012	53083
M90123	53084
M90130	53085
M90135	53086
M90137	53087
M90138	2237
M9014	53088
M90148	53089
M90149	53090
M9015	53030
M90153	53031
M90160	53032
M90162	53892
M90164	53033
M90165	8856
M90166	8857
M90168	53034
M90176	53035
M90178	53036
M90179	8857
M90180	53037
M90181	53910
M90182	53038
M90183	53039
M90184	53040
M90185	53041
M90189	53042
M90190	53043
M90193	8856
M90194	53044
M90200	53045
M90207	2233
M90209	280
M9021	949
M90210	8858
M90212	53046
M90219	280
M90221	9045
M90227	53954
M90235	117
M90236	2234
M9024	280
M90241	117
M90253	280
M90254	949
M90255	53047
M90257	8859
M9026	8858
M90260	53048
M90262	53049
M90263	117
M90264	53907
M90267	53050
M90268	53051
M90269	2234
M90270	117
M90271	949
M90272	2233
M90273	9045
M90274	9043
M90276	53052
M90279	949
M90281	53922
M90284	53053
M90286	53054
M9030	53055
M90301	280
M9031	53851
M90313	9043
M90314	117
M90321	53865
M90323	280
M90324	8859
M90325	53056
M90330	53057
M90337	2233
M90338	53058
M9035	53059
M90350	2234
M90355	53060
M90356	117
M90358	53061
M90359	117
M90361	53004
M90364	53923
M90368	53005
M90369	117
M9038	53006
M90381	2291
M90383	8844
M9039	8845
M90390	9078
M90397	53007
M90398	8846
M90399	53008
M90406	9057
M9041	8847
M90413	53009
M90416	53010
M90418	947
M90419	53011
M90420	947
M90424	947
M90429	53919
M9043	8844
M90432	9078
M90434	8848
M90438	53012
M90444	2291
M90446	53924
M90448	8849
M90449	8846
M9045	8850
M90451	53013
M90456	53014
M90458	9052
M90459	8849
M9046	53015
M90460	53016
M90467	8851
M9047	8852
M90477	8847
M9048	8850
M90481	8853
M90485	53017
M90487	53018
M9049	53019
M90490	8845
M90491	9052
M90492	8848
M90493	53020
M90494	947
M90499	53903
M905	9057
M9050	8853
M90504	53021
M90505	2291
M90512	8852
M90513	8851
M90514	53022
M90519	53023
M9052	8854
M90520	948
M90521	53024
M90522	948
M90525	948
M90526	8854
M90528	8855
M90529	53025
M90531	53026
M90534	8855
M9054	53027
M90545	53028
M90550	948
M90555	53029
M90558	52971
M90559	2230
M9056	52972
M90560	52973
M90565	52974
M90569	2231
M9057	52975
M90573	8841
M9058	52976
M90583	8841
M90584	2231
M90585	52977
M90587	52978
M90589	2230
M9059	52979
M90590	52980
M90593	52981
M90594	52982
M90595	52983
M90596	52984
M90599	52985
M906	2230
M90606	52986
M9061	52987
M90611	52988
M90614	491
M90616	52989
M90619	52990
M90620	52991
M90621	491
M90622	52992
M90623	2232
M90626	2232
M90630	52993
M90631	53911
M90633	52994
M90634	2232
M90638	52995
M9064	52996
M90641	2231
M90643	8842
M90644	8843
M90648	8843
M90649	8842
M9065	52997
M90650	51181
M90651	52998
M90652	52999
M90654	53000
M90658	53001
M90659	53002
M90660	53003
M90662	2227
M90665	52942
M90666	52943
M9067	52944
M90670	2227
M90673	8836
M90678	52945
M90680	52946
M90681	8837
M90687	2227
M9069	52947
M90690	52948
M90691	53925
M90692	8838
M90693	52949
M90698	8838
M907	52950
M9070	52951
M90700	52952
M90702	52953
M90706	52954
M90710	8836
M90711	8837
M90713	52955
M90714	52956
M90715	52957
M90716	8839
M90717	52958
M90720	279
M90722	52959
M90724	52960
M90727	52961
M90729	52962
M90731	285
M90735	53893
M90737	115
M90738	285
M90739	52963
M90740	8840
M90741	2228
M90742	279
M90743	279
M90753	285
M90754	115
M90756	115
M90759	9058
M9076	115
M90761	52964
M90763	279
M9077	285
M90770	279
M90775	2228
M90783	52965
M90786	279
M90792	115
M90799	52966
M908	52967
M9080	115
M90800	115
M90804	285
M90812	9058
M90815	2229
M90817	2229
M90820	115
M90826	52968
M90833	2228
M90835	2229
M90836	8840
M90837	285
M90839	52969
M9084	8839
M90841	52970
M90847	8823
M90848	8823
M90852	52917
M90853	52918
M90856	53876
M90858	52919
M90862	8824
M90869	52920
M90871	52921
M90876	8824
M90877	52922
M90878	8825
M9088	2226
M90880	283
M90888	52923
M90890	52924
M90894	52925
M90895	52926
M90896	9068
M9090	966
M90900	2226
M90909	8825
M9091	966
M90910	52927
M90912	8826
M90916	8827
M90920	8828
M90922	9068
M90923	966
M90925	8829
M90927	52928
M90928	8828
M90930	283
M90935	2226
M90936	283
M90940	52929
M90943	8830
M90944	8826
M90946	52930
M90947	283
M9095	8830
M90954	283
M90958	8831
M90959	8829
M90970	52931
M90971	8827
M90973	8832
M90974	52932
M90975	52933
M90977	52934
M90978	53894
M9098	283
M90982	52935
M90984	8831
M90986	8832
M90987	8833
M90988	8834
M90989	966
M90990	52936
M90991	8835
M90992	52937
M90998	52938
M90999	8834
M91	2281
M91000	53912
M91006	52939
M91009	9079
M91013	52940
M91015	8833
M91016	8835
M91017	53895
M91018	52941
M9102	2225
M91021	8814
M91023	53867
M91028	9064
M9103	2281
M91030	52889
M91034	52890
M9104	9064
M91040	972
M91041	52891
M91045	9079
M91046	52892
M91048	8814
M9105	52893
M91054	9046
M91056	2225
M91057	972
M91058	2281
M91060	52894
M91061	52895
M91063	9046
M91065	52896
M91066	52897
M91067	2225
M91070	52898
M91071	52899
M91072	972
M91074	972
M91075	8815
M91079	8815
M91084	2282
M91086	946
M91089	53852
M9109	9063
M91090	52900
M91100	9038
M91104	946
M91105	52901
M91107	8816
M91110	8817
M91112	52902
M91113	9063
M91114	8818
M91119	8818
M9112	8819
M91122	52903
M91125	8817
M91127	8820
M91129	52904
M91133	53896
M91136	52905
M9114	8821
M91143	52906
M91144	2282
M91145	52907
M9115	52908
M91155	8819
M91156	2282
M91158	52909
M91162	52910
M91165	52911
M91169	8822
M9117	52912
M91170	946
M91176	8821
M91179	52913
M9118	8820
M91187	946
M9119	52914
M91190	8816
M91191	8822
M91196	52915
M91197	52916
M912	9038
M9120	52858
M91202	277
M91203	8809
M91205	52859
M91207	277
M91208	52860
M9121	52861
M91211	8810
M91212	52862
M91214	2224
M91215	8809
M91217	52863
M91218	53868
M9122	2224
M91225	2224
M91228	8810
M91229	52864
M91232	52865
M91233	52866
M91237	52867
M91240	53869
M91241	52868
M91243	277
M91244	52869
M91245	8811
M91247	277
M91254	277
M91255	8811
M91260	52870
M91263	277
M91268	278
M91273	52871
M91275	52872
M91277	169
M91278	278
M9128	53897
M91280	170
M91281	52873
M91286	170
M91288	970
M91289	52874
M9129	170
M91294	278
M91297	52875
M91298	52876
M913	52877
M9130	52878
M91301	52879
M91302	52880
M91304	278
M91305	970
M91306	52881
M91307	971
M91308	971
M91309	53914
M9131	52882
M91311	8812
M91315	52883
M91317	8813
M9132	8812
M91320	52884
M91321	52885
M91325	53870
M91329	278
M9133	970
M91330	52886
M91332	278
M91334	52887
M91342	8813
M91346	52888
M91348	169
M9135	971
M91351	52832
M91352	52833
M91353	9059
M91354	8801
M9136	52834
M91362	170
M9137	480
M91372	8802
M9138	9059
M91384	944
M91385	8803
M91386	53898
M9139	971
M91394	945
M91399	52835
M91404	52836
M9141	52837
M91412	170
M91415	945
M91416	2222
M91417	52838
M91419	8804
M9142	8805
M91424	9060
M91427	52839
M91428	170
M91429	52840
M91430	169
M91435	2223
M91437	2222
M91442	52841
M91447	53899
M91448	2223
M91452	8805
M91457	944
M9146	169
M91461	970
M91463	52842
M91467	52843
M9147	53926
M91470	52844
M91478	480
M91479	8806
M91480	945
M91481	8801
M91488	480
M91489	8803
M91490	8806
M91491	52845
M91492	945
M91493	53871
M91497	9060
M915	169
M9150	52846
M91502	170
M91503	53900
M91504	8807
M91507	8802
M91509	169
M91511	8808
M91514	8808
M91515	8804
M91517	2222
M91526	52847
M91527	52848
M91528	52849
M91529	944
M91531	169
M91533	8807
M91535	52850
M9154	53915
M91540	944
M91541	480
M91542	2223
M91545	480
M91546	52851
M91547	52852
M91548	52853
M9155	52854
M91550	9065
M91551	52855
M91552	52856
M91556	52857
M91563	9065
M91568	52804
M91570	52805
M91573	52806
M91574	8793
M9158	52807
M91580	52808
M91583	8793
M91585	8794
M91587	52809
M9159	8795
M91592	52810
M91599	8794
M916	52811
M91602	8796
M91603	2219
M91607	8797
M91608	52812
M91610	2219
M91616	53872
M91622	52813
M91624	53873
M91628	52814
M91629	8797
M91631	2220
M91637	52815
M91639	9056
M91640	52816
M91649	53955
M9165	8798
M91654	52817
M91656	8798
M91658	52818
M9166	52819
M91660	8795
M91662	52820
M91663	52821
M91664	2220
M91666	52822
M91673	8796
M91676	52823
M91679	52824
M9168	2219
M91681	2220
M91684	8799
M91686	52825
M91687	52826
M91689	2221
M91694	2221
M91698	2221
M917	52827
M91703	52828
M91704	52829
M91705	52830
M91707	8800
M91708	8799
M9171	8800
M91714	52831
M91716	52775
M91717	52776
M91719	8786
M9172	52777
M91725	8787
M91728	52778
M9173	52779
M91732	52780
M91733	8788
M91734	52781
M91738	2217
M9174	52782
M91741	2218
M91743	8789
M91748	8790
M91750	8787
M91752	52783
M91753	52784
M91761	8791
M91762	8792
M91765	52785
M91769	2218
M91773	8791
M91779	52786
M91784	8786
M91788	8788
M91792	8792
M91793	52787
M918	52788
M91800	52789
M91803	8790
M91805	2218
M91807	52790
M91808	8789
M91809	2217
M91811	2217
M91814	52791
M91818	52792
M91819	52793
M9182	52794
M91820	52795
M91826	943
M91829	943
M91830	52796
M91834	52797
M91839	52798
M9184	943
M91842	943
M91846	52799
M91848	52800
M91850	52801
M91852	52802
M9186	52803
M91860	52747
M91867	52748
M91871	52749
M91878	52750
M9188	52751
M91883	940
M91886	940
M91887	940
M91892	52752
M91893	2216
M91896	52753
M919	52754
M91906	940
M9191	52755
M91911	52756
M91914	52757
M91918	2216
M91924	52758
M91929	52759
M9193	2216
M91932	8780
M91934	941
M91935	941
M91936	942
M91937	942
M91938	168
M9194	52760
M91941	52761
M91945	168
M9195	52762
M91950	52763
M91951	8781
M91952	8782
M91954	52764
M91960	52765
M91964	52766
M91965	8783
M91968	8780
M91974	52767
M91975	168
M91978	52768
M91980	52769
M91988	52770
M9199	168
M91994	8784
M92	8781
M920	8785
M92001	52771
M92002	168
M92004	8784
M92007	942
M9201	8783
M92010	168
M92014	168
M92016	52772
M92019	941
M9202	942
M92021	941
M92025	8785
M92029	8782
M92030	52773
M92037	52774
M92038	937
M9204	52720
M92040	52721
M92043	52722
M92046	937
M92049	52723
M92056	937
M92057	52724
M92068	52725
M92070	52726
M92075	937
M92076	52727
M92077	8774
M92078	52728
M92080	2214
M92093	52729
M92095	51182
M92096	938
M921	52730
M92104	938
M92105	8774
M92117	52731
M92118	2214
M92122	52732
M92126	52733
M92128	938
M92130	52734
M92134	52735
M92139	938
M92140	8775
M92142	8775
M92143	2214
M92144	52736
M92146	52737
M92148	52738
M92151	52739
M9216	52740
M92163	2215
M92166	939
M9217	8776
M92179	8777
M9218	939
M92181	52741
M92183	8777
M92186	52742
M92187	52743
M9219	8778
M92191	52744
M92192	8778
M92193	8779
M92196	8779
M922	2215
M92204	939
M92206	8776
M92208	939
M92211	52745
M92212	2215
M92217	52746
M92223	52691
M92224	52692
M92225	8767
M92226	52693
M92227	52694
M9223	8768
M92230	52695
M92233	52696
M92237	52697
M92240	8768
M92241	2212
M92244	8769
M92245	52698
M92247	52699
M92248	2212
M92252	52700
M92256	52701
M92258	8770
M92259	52702
M9226	2212
